horizon,fold,epoch,n_train_sub,n_val_sub,n_test_fold,train_loss_total,train_loss_reg,train_loss_bce,train_loss_rank,train_mae,val_mae,val_recall_tau16_r05,val_event_rate_tau16,grad_l2_pre_mean,grad_l2_pre_p90,grad_l2_pre_max,grad_l2_post_mean,grad_l2_post_p90,grad_l2_post_max,grad_max_abs_pre_max,grad_mean_abs_pre_mean,grad_clip_threshold,clip_fraction,is_exploding_risk,is_vanishing_risk,best_epoch_marker,generalization_gap_mae,val_mae_above_fold_best,train_mae_ratio_to_best,val_mae_ratio_to_best,fit_regime
5,3,11,634,113,249,3.1983091115951536,1.9848210573196412,0.9817681193351746,0.44601941108703613,2.4440502882003785,2.176370143890381,0.0,0.044247787445783615,10.4805971272917,14.193245324332386,17.132256104926455,0.9999999084988485,0.9999999384053789,0.9999999473889134,3.9159629344940186,0.016127982504664243,1.0,1.0,1.0,0.0,,-0.26768014430999765,0.1673794984817505,1.3692848329178262,1.0833152204388217,stable_or_improving
5,3,12,634,113,249,2.9540438413619996,1.9451449036598205,0.862971830368042,0.3507970318198204,2.394603800773621,2.1225783228874207,0.0,0.044247787445783615,9.909560232441331,13.92313605241758,14.476358995896064,0.9999999096176214,0.9999999849535296,1.0000000579410067,3.451425075531006,0.015055939869707394,1.0,1.0,1.0,0.0,,-0.27202547788620013,0.11358767747879028,1.3415823238485978,1.0565396746562183,stable_or_improving
5,3,13,634,113,249,2.8207812786102293,1.738112199306488,0.8670352280139924,0.40174848437309263,2.1881777167320253,2.0089906454086304,0.0,0.044247787445783615,9.077911079874998,12.394540094614912,13.530817687453764,0.9999998904954202,0.9999999664713408,0.9999999786050464,3.287616729736328,0.013513221710043913,1.0,1.0,1.0,0.0,,-0.17918707132339495,0.0,1.225931632305379,1.0,stable_or_improving
5,3,14,634,113,249,2.9464796781539917,1.8851510524749755,0.893362295627594,0.37522233128547666,2.339573287963867,2.2837077975273132,0.0,0.044247787445783615,9.264797430105265,12.41788030904544,12.906818769638413,0.9999999248794615,1.0000000127334714,1.000000025851477,2.963998317718506,0.013764238798627478,1.0,1.0,1.0,0.0,,-0.055865490436553866,0.27471715211868286,1.3107513516292946,1.1367438682437494,stable_or_improving
5,3,15,634,113,249,2.743398666381836,1.6959217548370362,0.8379740417003632,0.3890660613775253,2.1477824330329893,2.1267058849334717,0.0,0.044247787445783615,7.7207554406570065,9.663777655407387,9.840119774226931,0.9999998795437846,0.9999999258541692,0.9999999368865227,2.183124303817749,0.012679170093597422,1.0,1.0,0.0,0.0,,-0.021076548099517645,0.11771523952484131,1.203300081081762,1.0585942198356517,stable_or_improving
5,3,16,634,113,249,2.4509589672088623,1.5351917505264283,0.7685794651508331,0.3247281819581985,1.9746339797973633,2.379227101802826,0.0,0.044247787445783615,7.712462372635082,10.126918482188122,10.26393287127899,0.9999999041913703,1.000000019532308,1.0000000340860418,2.630615711212158,0.01228162926160067,1.0,1.0,1.0,0.0,,0.4045931220054626,0.37023645639419556,1.1062932592486074,1.1842897861373014,stable_or_improving
5,3,17,634,113,249,2.459601891040802,1.56092826128006,0.802260622382164,0.29808375537395476,2.0068797945976256,2.3814955353736877,0.0,0.044247787445783615,7.3940512633794695,10.338573144754285,10.873880283876266,0.9999998431356882,0.999999902559097,1.0000000136897143,2.4960055351257324,0.012712719553216994,1.0,1.0,1.0,0.0,,0.3746157407760622,0.3725048899650574,1.1243590516524078,1.1854189270698618,stable_or_improving
5,3,18,634,113,249,2.3345644235610963,1.5841719269752503,0.7015576362609863,0.2353270784020424,2.028478717803955,2.4263364672660828,0.0,0.044247787445783615,6.58135468355848,8.328895111791883,9.539741490788602,0.9999998701164483,0.999999945790658,1.0000000061027094,2.115880012512207,0.010998119774748353,1.0,1.0,0.0,0.0,,0.3978577494621276,0.4173458218574524,1.1364598983888965,1.2077390568299853,stable_or_improving
5,3,19,634,113,249,2.30318660736084,1.5162941813468933,0.708571058511734,0.2583927020430565,1.9659682393074036,2.2849103212356567,0.2,0.044247787445783615,7.20357102404314,9.820897943972566,10.201542735844763,0.9999998879229132,0.9999999516007833,1.0000000091486072,2.1153059005737305,0.012333858381191505,1.0,1.0,1.0,0.0,,0.31894208192825313,0.27591967582702637,1.1014382580744537,1.1373424393277372,stable_or_improving
5,3,20,634,113,249,2.4298088550567627,1.6263625741004943,0.7170923620462417,0.2665649063885212,2.076883542537689,2.633022665977478,0.0,0.044247787445783615,8.250468774147777,9.280320006475897,13.488450693988245,0.9999999201194285,0.999999961562684,1.0000000042066404,3.610128879547119,0.01345287811161868,1.0,1.0,1.0,0.0,,0.556139123439789,0.6240320205688477,1.1635788135224927,1.3106196746087482,stable_or_improving
5,3,21,634,113,249,2.2219323992729185,1.5608156681060792,0.602980700135231,0.2138059489428997,2.007495129108429,2.4297648668289185,0.0,0.044247787445783615,8.152079959912026,11.447640725804739,16.817390636243797,0.9999998996795327,0.9999999524768997,1.000000003274181,3.588446855545044,0.013093509046904544,1.0,1.0,1.0,0.0,,0.4222697377204896,0.4207742214202881,1.1247037942368308,1.2094455852156059,stable_or_improving
5,3,22,634,113,249,2.3051624417304994,1.5796273231506348,0.6897514969110489,0.2226316064596176,2.0227720022201536,3.94928240776062,0.2,0.044247787445783615,6.88409681341758,9.94488552405817,12.122518656848442,0.9999998635470894,0.9999999161508147,0.9999999879196365,2.4475905895233154,0.012401600106771046,1.0,1.0,1.0,0.0,,1.9265104055404665,1.9402917623519897,1.1332626977697435,1.9658042792714612,stable_or_improving
5,3,23,634,113,249,2.1479312419891357,1.5449528336524962,0.6143248558044434,0.167416775226593,1.9951903820037842,2.461387872695923,0.2,0.044247787445783615,6.967395329334184,10.299622818535848,10.333462187278299,0.9999999146365484,0.9999999928238137,1.0000000624631846,2.5308377742767334,0.012238848745530767,1.0,1.0,1.0,0.0,,0.46619749069213867,0.4523972272872925,1.1178100311810444,1.225186328428759,stable_or_improving
5,3,24,634,113,249,2.120290958881378,1.5153085827827453,0.5990114748477936,0.17541102692484856,1.9592350125312805,2.704234302043915,0.2,0.044247787445783615,8.03039720822584,12.514911060663962,15.014846526486844,0.9999998986324204,0.9999999869890416,0.9999999870447026,4.091570854187012,0.013049759020674049,1.0,1.0,1.0,0.0,,0.7449992895126343,0.6952436566352844,1.0976659521830188,1.3460661492995012,stable_or_improving
5,3,25,634,113,249,2.110874342918396,1.4870640516281128,0.597633558511734,0.18945009037852287,1.937362551689148,2.613518238067627,0.2,0.044247787445783615,7.157547291765309,9.904993262285242,11.2291794507608,0.9999998760001075,0.9999999396047297,0.9999999449146328,2.7188901901245117,0.012487647674813427,1.0,1.0,1.0,0.0,,0.676155686378479,0.6045275926589966,1.0854118553527223,1.3009111038125492,stable_or_improving
5,3,26,634,113,249,2.1906920194625856,1.6111397981643676,0.5746421724557876,0.16769064739346504,2.0665571093559265,3.2420382499694824,0.2,0.044247787445783615,8.38147775472007,12.167178046199048,14.976950936225128,0.9999998837218428,0.9999999780175127,0.9999999975152605,3.076781988143921,0.013320400675741742,1.0,1.0,1.0,0.0,,1.175481140613556,1.233047604560852,1.157793405422589,1.6137647317466972,stable_or_improving
5,3,27,634,113,249,2.0719048261642454,1.5381009697914123,0.52983138859272,0.15421785824000836,1.9886945843696595,2.5375068187713623,0.2,0.044247787445783615,8.09983283111255,13.22727402253928,14.45570296952017,0.9999998671836133,0.9999999550493738,0.9999999732845023,3.4115467071533203,0.012828208910716033,1.0,1.0,1.0,0.0,,0.5488122344017028,0.5285161733627319,1.1141707455161576,1.2630754775143471,stable_or_improving
5,3,28,634,113,249,1.9634086847305299,1.43876610994339,0.526745080947876,0.14899680390954018,1.8846520066261292,2.7225752472877502,0.2,0.044247787445783615,6.683901816030312,12.362669918273085,13.255958065912402,0.9999998305118758,1.0000000081932623,1.0000000802955322,3.7549450397491455,0.011471642569332533,1.0,1.0,1.0,0.0,,0.837923240661621,0.7135846018791199,1.0558806504351803,1.3551955821745383,overfitting_risk
5,3,29,634,113,249,1.8925540804862977,1.369631278514862,0.5480498969554901,0.13863775581121446,1.805740976333618,2.784591317176819,0.2,0.044247787445783615,6.616205979153085,8.562194340251528,10.884454230646078,0.9999998768953346,0.99999995163589,0.9999999532574282,2.690404176712036,0.011601908423760392,1.0,1.0,1.0,0.0,,0.9788503408432008,0.7756006717681885,1.0116705630032166,1.3860648497994528,overfitting_risk
5,3,30,634,113,249,1.8485596299171447,1.39151930809021,0.46389164328575133,0.1276466626673937,1.8345319628715515,2.7280988693237305,0.0,0.044247787445783615,6.988328470150838,9.091122523642818,11.846854756609394,0.9999998528147771,0.9999999004455907,0.9999999486806233,3.5342345237731934,0.011333183707027131,1.0,1.0,1.0,0.0,,0.893566906452179,0.7191082239151001,1.0278007798737385,1.3579450335214642,overfitting_risk
5,3,31,634,113,249,1.9217328429222107,1.4409348011016845,0.48399687856435775,0.13599992021918297,1.8879358530044557,2.2461224794387817,0.0,0.044247787445783615,6.268318173564911,7.59577230026911,9.644986374637568,0.9999998672503991,0.9999999138597976,0.999999955534803,2.586324691772461,0.01091469479170221,1.0,1.0,0.0,0.0,,0.3581866264343261,0.23713183403015137,1.0577204329720549,1.1180353102051994,stable_or_improving
5,3,32,634,113,249,1.8454039931297301,1.3493723154067994,0.503141975402832,0.13867606371641159,1.7849100708961487,2.975825607776642,0.0,0.044247787445783615,6.27613362557482,9.768221730756736,10.956878441519976,0.9999998453833842,0.9999999491237289,1.000000012224973,2.7714855670928955,0.011188267363953851,1.0,1.0,1.0,0.0,,1.1909155368804931,0.9668349623680115,1.0,1.4812540887522931,overfitting_risk
5,3,33,634,113,249,1.816246259212494,1.3991093039512634,0.44321308434009554,0.10800650902092457,1.8457042694091796,3.102802276611328,0.0,0.044247787445783615,6.401426577613139,7.78299070737829,9.996799562469908,0.9999998782529141,0.9999999763957927,0.9999999874412423,2.5650320053100586,0.011036060550959117,1.0,1.0,0.0,0.0,,1.2570980072021485,1.0938116312026978,1.034060090479801,1.5444582998445051,overfitting_risk
5,3,34,634,113,249,1.891135859489441,1.4741560578346253,0.4268748551607132,0.11489632949233056,1.9164994359016418,2.4162224531173706,0.0,0.044247787445783615,6.6862190797507255,9.902828050407527,11.216246343141172,0.9999998663971731,0.999999939822008,0.9999999398964956,2.9907116889953613,0.011180030547769476,1.0,1.0,1.0,0.0,,0.49972301721572876,0.40723180770874023,1.0737232464263178,1.2027046809000492,stable_or_improving
5,3,35,634,113,249,1.8737735152244568,1.437429702281952,0.4219995677471161,0.1308171808719635,1.8813085913658143,3.5041667819023132,0.0,0.044247787445783615,7.756048219275314,11.169757105486594,13.730799911362858,0.9999998391885665,0.9999999380189346,0.9999999463852859,3.7809994220733643,0.012552628040698083,1.0,1.0,1.0,0.0,,1.622858190536499,1.4951761364936829,1.0540074942942457,1.744242458226859,overfitting_risk
